ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Family,Glottolog_Name
abkhaz_abkh1244,Abkhaz,Eurasia,43.056218,41.159115,abkh1244,,Abkhaz-Adyge,Abkhaz
achirabinaldialect_achi1256,"Achi', Rabinal dialect",North America,15.073,-90.3513,achi1256,,Mayan,Achi
achumawi_achu1247,Achumawi,North America,41.0979,-121.191,achu1247,,Palaihnihan,Achumawi
adjukru_adio1239,Adjukru,Africa,5.38228,-4.52522,adio1239,,Atlantic-Congo,Adioukrou
adzera_adze1240,Adzera,Papunesia,-6.39394,146.294,adze1240,,Austronesian,Adzera
amele_amel1241,Amele,Papunesia,-5.29126,145.687,amel1241,,Nuclear Trans New Guinea,Amele
angaatiha_anga1290,Angaatiha,Papunesia,-7.15012,146.352,anga1290,,Angan,Angaataha
aghem_aghe1239,Aghem,Africa,6.38956,10.0807,aghe1239,,Atlantic-Congo,Aghem
ahtna_ahte1237,Ahtna,North America,61.7068,-144.889,ahte1237,,Athabaskan-Eyak-Tlingit,Ahtena
anguthimri_alng1239,Anguthimri,Australia,-12.5324,141.938,alng1239,,Pama-Nyungan,Alngith
ainuhokkaidodialect_ainu1240,"Ainu, Hokkaido dialect",Eurasia,43.633654,142.46167,ainu1240,,Ainu,Hokkaido Ainu
mpur_mpur1239,Mpur,Papunesia,-0.7489,133.166,mpur1239,,,Mpur
alabama_alab1237,Alabama,North America,30.76738,-94.62848,alab1237,,Muskogean,Alabama
qawasqar_qawa1238,Qawasqar,South America,-49.303195,-74.707536,qawa1238,,Kawesqar,Qawasqar
aleuteastern_east2533,"Aleut, Eastern",North America,,,east2533,,Eskimo-Aleut,Eastern Aleut
alawa_alaw1244,Alawa,Australia,-15.5458,134.282,alaw1244,,Mangarrayi-Maran,Alawa
albaniantoskdialect_tosk1239,"Albanian, Tosk dialect",Eurasia,41.0,20.0,tosk1239,,Indo-European,Northern Tosk Albanian
amahuaca_amah1246,Amahuaca,South America,-10.2012,-72.3208,amah1246,,Pano-Tacanan,Amahuaca
yanesha_yane1238,Yanesha',South America,-10.5454,-75.315,yane1238,,Arawakan,Yanesha'
amharic_amha1245,Amharic,Africa,11.708182,39.543456,amha1245,,Afro-Asiatic,Amharic
alamblak_alam1246,Alamblak,Papunesia,-4.66307,143.316,alam1246,,Sepik,Alamblak
emmi_amii1238,Emmi,Australia,-13.5573,130.04,amii1238,,Western Daly,Ami
angas_ngas1240,Angas,Africa,9.32042,9.46146,ngas1240,,Afro-Asiatic,Ngas
andoke_ando1256,Andoke,South America,-0.53751,-72.0869,ando1256,,,Andoque
bukiyip_buki1249,Bukiyip,Papunesia,-3.47169,143.111,buki1249,,Nuclear Torricelli,Bukiyip
jicarillaapache_jica1244,Jicarilla Apache,North America,36.8079,-107.007,jica1244,,Athabaskan-Eyak-Tlingit,Jicarilla Apache
apinaye_apin1244,Apinaye,South America,-6.10774,-47.6315,apin1244,,Nuclear-Macro-Je,Apinayé
apurina_apur1254,Apurinã,South America,-8.21692,-66.7714,apur1254,,Arawakan,Apurinã
apalai_apal1257,Apalaí,South America,1.49792,-54.7457,apal1257,,Cariban,Apalaí
ikacolombia_arhu1242,Ika (Colombia),South America,10.7018,-73.6363,arhu1242,,Chibchan,Arhuaco
arabela_arab1268,Arabela,South America,-1.96126,-75.0612,arab1268,,Zaparoan,Arabela
mapudungun_mapu1245,Mapudungun,South America,-38.7392,-71.277,mapu1245,,Araucanian,Mapudungun
arabicmoroccan_moro1292,"Arabic, Moroccan",Africa,32.5,-7.5,moro1292,,Afro-Asiatic,Moroccan Arabic
egyptianarabic_egyp1253,Egyptian Arabic,Africa,31.0,31.0,egyp1253,,Afro-Asiatic,Egyptian Arabic
assamese_assa1263,Assamese,Eurasia,26.0876,91.2932,assa1263,,Indo-European,Assamese
awjila_awji1241,Awjila,Africa,29.2341,21.1819,awji1241,,Afro-Asiatic,Awjilah
awngi_awng1244,Awngi,Africa,10.9819,36.6916,awng1244,,Afro-Asiatic,Awngi
abipon_abip1241,Abipon,South America,-29.0,-61.0,abip1241,,Guaicuruan,Abipon
ayoreo_ayor1240,ayoreo,South America,-19.220055,-60.217495,ayor1240,,Zamucoan,Ayoreo
aymaracentral_cent2142,"Aymara, Central",South America,-17.0,-68.5,cent2142,,Aymaran,Central Aymara
maybratmayhapehdialectofayawasivillage_maib1239,"Maybrat, Mayhapeh dialect of Ayawasi village",Papunesia,-1.3679,132.591,maib1239,,,Maybrat-Karon
azerbaijaninorthern_nort2697,"Azerbaijani, Northern",Eurasia,40.9777,46.4737,nort2697,,Turkic,North Azerbaijani
bare_bare1276,Baré,South America,1.91649,-66.828,bare1276,,Arawakan,Baré
bashkir_bash1264,Bashkir,Eurasia,53.5967,56.5594,bash1264,,Turkic,Bashkir
bambara_bamb1269,Bambara,Africa,12.9,-7.65,bamb1269,,Mande,Bambara
barasanonorthern_waim1255,"Barasano, Northern",South America,0.30416,-70.1644,waim1255,,Tucanoan,Waimaha
bariba_baat1238,Bariba,Africa,9.63186,2.99607,baat1238,,Atlantic-Congo,Baatonum
bataktoba_bata1289,"Batak, Toba",Papunesia,2.35498,99.1761,bata1289,,Austronesian,Batak Toba
bats_bats1242,Bats,Eurasia,42.1806,45.344,bats1242,,Nakh-Daghestanian,Bats
bardi_bard1255,Bardi,Australia,-16.6274,122.906,bard1255,,Nyulnyulan,Bardi
bunuba_buna1275,Bunuba,Australia,-17.8297,125.631,buna1275,,Bunaban,Bunaba
kohumono_kohu1244,Kohumono,Africa,5.92596,7.96202,kohu1244,,Atlantic-Congo,Kohumono
bandjalangyugumbir_midd1357,Bandjalang (Yugumbir),Australia,-29.042737,152.780249,midd1357,,Pama-Nyungan,Middle Clarence Bandjalang
beja_beja1238,Beja,Africa,17.2436,36.6666,beja1238,,Afro-Asiatic,Beja
bengali_beng1280,Bengali,Eurasia,24.0,90.0,beng1280,,Indo-European,Bengali
bawm_bawm1236,Bawm,Eurasia,22.4405233333,92.92553,bawm1236,,Sino-Tibetan,Bawm Chin
bahinemo_bahi1254,Bahinemo,Papunesia,-4.55527,142.832,bahi1254,,Sepik,Bahinemo
bakairi_baka1277,Bakairi,South America,-14.2628,-54.7034,baka1277,,Cariban,Bakairí
bilua_bilu1245,Bilua,Papunesia,-7.92388,156.663,bilu1245,,,Bilua
nuxalk_bell1243,Nuxalk,North America,52.3448,-126.689,bell1243,,Salishan,Bella Coola
buol_buol1237,Buol,Papunesia,0.97727,121.519,buol1237,,Austronesian,Buol
bagirmi_bagi1246,Bagirmi,Africa,11.52392,14.769495,bagi1246,,Central Sudanic,Bagirmi
muinane_muin1242,Muinane,South America,-0.8652,-72.4249,muin1242,,Boran,Muinane
bora_bora1263,Bora,South America,-2.000259,-72.257066,bora1263,,Boran,Bora
birom_bero1242,Birom,Africa,9.67037,8.81221,bero1242,,Atlantic-Congo,Berom
bororo_boro1282,Borôro,South America,-16.6029,-55.2004,boro1282,,Bororoan,Bororo
brahui_brah1256,Brahui,Eurasia,29.04,66.56,brah1256,,Dravidian,Brahui
basariguineesenegal_bass1258,"Basari (Guinée, Sénégal)",Africa,12.4529,-13.3495,bass1258,,Atlantic-Congo,Bassari-Tanda
batakkaro_bata1293,"Batak, Karo",Papunesia,2.12787,98.2517,bata1293,,Austronesian,Batak Karo
bulgarian_bulg1262,Bulgarian,Eurasia,43.3646,25.047,bulg1262,,Indo-European,Bulgarian
burarra_bura1267,Burarra,Australia,-12.3061,134.365,bura1267,,Maningrida,Burarra
baining_qaqe1238,Baining,Papunesia,-4.45258,151.702,qaqe1238,,Baining,Qaqet
bribri_brib1243,Bribri,North America,9.39794,-83.0539,brib1243,,Chibchan,Bribri
bisu_bisu1244,Bisu,Eurasia,20.8542,99.9862,bisu1244,,Sino-Tibetan,Bisu
biri_biri1256,Biri,Australia,-20.1494,146.67,biri1256,,Pama-Nyungan,Biri
garifuna_gari1256,Garifuna,North America,15.3529,-86.9091,gari1256,,Arawakan,Garifuna
caddo_cadd1256,Caddo,North America,33.33,-93.5,cadd1256,,Caddoan,Caddo
carnicobarese_carn1240,Car Nicobarese,Eurasia,9.18853,92.7671,carn1240,,Austroasiatic,Car Nicobarese
kalihna_gali1262,Kalihna,South America,5.83772,-56.8323,gali1262,,Cariban,Galibi Carib
catalaneastern_cata1289,"Catalan, Eastern",Eurasia,,,cata1289,,Indo-European,Català Oriental
cavinena_cavi1250,Cavineña,South America,-13.3544,-66.6277,cavi1250,,Pano-Tacanan,Cavineña
chimila_chim1309,Chimila,South America,10.1902,-74.2559,chim1309,,Chibchan,Chimila
chachi_chac1249,Chachi,South America,0.71489,-79.0508,chac1249,,Barbacoan,Cha'palaa
kakwacolombia_cacu1241,Kakwa (Colombia),South America,0.88778,-69.5659,cacu1241,,Kakua-Nukak,Kakua
chamicuro_cham1318,Chamicuro,South America,-5.1149,-75.6778,cham1318,,Arawakan,Chamicuro
czech_czec1258,Czech,Eurasia,49.873398,15.10437,czec1258,,Indo-European,Czech
nkorekiga_chig1238,Nkore-Kiga,Africa,-1.04387,29.9122,chig1238,,Atlantic-Congo,Chiga
chamorro_cham1312,Chamorro,Papunesia,13.438011,144.74474,cham1312,,Austronesian,Chamorro
cahuilla_cahu1264,Cahuilla,North America,33.5324,-116.691,cahu1264,,Uto-Aztecan,Cahuilla
chuvash_chuv1255,Chuvash,Eurasia,55.487,47.163,chuv1255,,Turkic,Chuvash
